7.812499853032692752e-03 7.812500279798491667e-03 7.812350082550026734e-03 7.812350082567939488e-03 6.686717854768583909e-18 1.273966279961955695e-20 1.281536489683403687e-20 2.436224928051321290e-17 1.455721960673305505e-20 1.414645784137750476e-20 1.086062937235625124e-18 1.165389101393045141e-18 8.989214451307552676e-19 8.960901067787846912e-19
7.812499853032699691e-03 7.812500279798476055e-03 7.812350082258740641e-03 7.812350082365753998e-03 1.490247763194331891e-17 1.077391542540353658e-17 9.648851966739274479e-18 2.698813529540607934e-17 3.969790221977746295e-20 6.614085160710059505e-20 6.769279138021571203e-19 7.910902964670489094e-19 1.190824459846884428e-18 1.204169386124211842e-18
7.812499853032702293e-03 7.812500279798481259e-03 7.812350082258744978e-03 7.812350082365754865e-03 1.338629013537693114e-17 1.040157544868407331e-17 8.023705175726225935e-18 2.818645043139415115e-17 2.152965149171645697e-19 3.799847032862925212e-19 6.928265282913937219e-19 1.240523657224185365e-18 7.085027850969154152e-19 7.773357143226965478e-19
7.812499853032704028e-03 7.812500279798481259e-03 7.812350082258739774e-03 7.812350082365751396e-03 1.050061327306201373e-17 1.018748243646475980e-17 1.255526088916916614e-17 2.884255147975228781e-17 9.256801281552135578e-19 1.645685095966217605e-18 7.388023364085470975e-19 1.660036523940091255e-18 8.383494548726663057e-19 8.183963188891619296e-19
7.812499853032684079e-03 7.812500279798443095e-03 7.812350082258605333e-03 7.812350082365557974e-03 1.110234188146072923e-16 5.476475696791553340e-17 9.458349117056311261e-17 7.886970031758802209e-17 3.443302604107927034e-17 6.124207773371920346e-17 6.284179086478649754e-18 2.503684965994403494e-18 3.654858511063177099e-18 2.434541951567209816e-18
7.812499853032585199e-03 7.812500279797884514e-03 7.812350082257480365e-03 7.812350082363527480e-03 1.221025990081458542e-15 5.277097822561900040e-16 8.042486056611601589e-16 6.609800012573974879e-16 3.388298157432289595e-16 6.025997243998442083e-16 4.299615324309343742e-17 6.182063992450280926e-18 1.459412735665996728e-17 8.393605814962234524e-18
7.812499853032228714e-03 7.812500279794808850e-03 7.812350082251317759e-03 7.812350082352021927e-03 7.688773607708341558e-15 3.222952618985768202e-15 4.719067260205915655e-15 4.031146146161859528e-15 1.884039370417977416e-15 3.350523466180380883e-15 1.928172898559710482e-16 1.934079143140993854e-17 4.650868912542514034e-17 2.530941210795265573e-17
7.812499853031174869e-03 7.812500279782960688e-03 7.812350082226447029e-03 7.812350082305783740e-03 3.459153926335484060e-14 1.423009475135000606e-14 2.065106717651520955e-14 1.758670007424376872e-14 7.474971242608616118e-15 1.329261887693268125e-14 6.521037856212037002e-16 5.760582486707589039e-17 1.268442134019709245e-16 6.658726162358922907e-17
7.812499853028622224e-03 7.812500279747522022e-03 7.812350082146477144e-03 7.812350082159213484e-03 1.228145204190944378e-13 4.981559865801570222e-14 7.232334033967236660e-14 6.002620078048621925e-14 2.330673017550618989e-14 4.144451327071532766e-14 1.799362870135473441e-15 1.427261037909592265e-16 3.217148774348091904e-16 1.656021244025556323e-16
7.812499853023407645e-03 7.812500279660945443e-03 7.812350081934199032e-03 7.812350081777151914e-03 3.610941462883710220e-13 1.446487842594735793e-13 2.106461858849508682e-13 1.682485411779086762e-13 5.969979759489234567e-14 1.061558662668440769e-13 4.181426505765995402e-15 3.064292009388034718e-16 7.297245782647366682e-16 3.709681066676250211e-16
7.812499853014897092e-03 7.812500279486930127e-03 7.812350081463906824e-03 7.812350080947388573e-03 8.986578228190934686e-13 3.554742578353971945e-13 5.197792228478134614e-13 3.957470702999447474e-13 1.276867248607976924e-13 2.270390699252432121e-13 8.202594568337771268e-15 5.706716504513872559e-16 1.394764649639620885e-15 6.985414894486088430e-16
7.812499853005088098e-03 7.812500279205564918e-03 7.812350080604125828e-03 7.812350079464436790e-03 1.902129002541687645e-12 7.419716841836609477e-13 1.090168097358521198e-12 7.836573236885160296e-13 2.269353059419004219e-13 4.034945866351257231e-13 1.322833237000902742e-14 8.826454221410365274e-16 2.141521901400748154e-15 1.049552852338452868e-15
7.812499853000657614e-03 7.812500278866488929e-03 7.812350079367172580e-03 7.812350077389442968e-03 3.385603051914610680e-12 1.299293649069382529e-12 1.919379016255142377e-12 1.289038721443987301e-12 3.261388284048605778e-13 5.798470598759595590e-13 1.652309064804564358e-14 1.050173777403608074e-15 2.452172386271292471e-15 1.160862856847303362e-15
7.812499853009330364e-03 7.812500278626734532e-03 7.812350078155607877e-03 7.812350075432913411e-03 4.901700794298826520e-12 1.845807442333131019e-12 2.742383323432933970e-12 1.711872500631155452e-12 3.618101175167228489e-13 6.432170532979282816e-13 1.450822953252832875e-14 8.404456795926444247e-16 1.768730318409408703e-15 7.947353669022762643e-16
7.812499853018082911e-03 7.812500278590924635e-03 7.812350077802290675e-03 7.812350074866239967e-03 5.396993520182899994e-12 2.001504125631436744e-12 2.981955563864776735e-12 1.839553005394764809e-12 3.385082846655620411e-13 6.017667164747947853e-13 1.214427993611698859e-14 6.887460695120800809e-16 1.008878670124885733e-15 5.686433832745600294e-16
7.812499852932987786e-03 7.812500278033927478e-03 7.812350078412555986e-03 7.812350075183738599e-03 4.315407145162125193e-12 1.703056079344719690e-12 2.468677803485621447e-12 2.361762504659291149e-12 6.950218203357612152e-13 1.235844223678887274e-12 5.000445518197857448e-14 3.487853549235544693e-15 6.991188329062130584e-15 4.287096403828406308e-15
7.812499852466974273e-03 7.812500273374220830e-03 7.812350074989517223e-03 7.812350066099102777e-03 6.283159864873798714e-12 3.169681657633534525e-12 4.281083262384277953e-12 7.474396685349264012e-12 3.134461378552293558e-12 5.573936102794475155e-12 2.565382438969137001e-13 1.793286207381122970e-14 4.095657609932940287e-14 2.322756235362740439e-14
7.812499851005201730e-03 7.812500254476032260e-03 7.812350047197313789e-03 7.812350009764495659e-03 3.267183280083109047e-11 1.552890608038603436e-11 2.153012832021432507e-11 2.999039571018929183e-11 1.192963004046087639e-11 2.121349784689094635e-11 9.154067249738646083e-13 6.267335131562388764e-14 1.487577274822372607e-13 8.082559945377390727e-14
7.812499847572922963e-03 7.812500200162266970e-03 7.812349942262116105e-03 7.812349812582107186e-03 1.418939026414260175e-10 6.257923727216895362e-11 8.890829388137152469e-11 9.827167982682776205e-11 3.508698292183345656e-11 6.238995165255056626e-11 2.495107801700213002e-12 1.674872886280859129e-13 4.032386433068535682e-13 2.126340294529182148e-13
7.812499841149679949e-03 7.812500076640842978e-03 7.812349656646455642e-03 7.812349297842300852e-03 4.531185304792351007e-10 1.911716241251917738e-10 2.754704942626815632e-10 2.605143014572550335e-10 8.366148061447493069e-11 1.487573883594500199e-10 5.529630009772213748e-12 3.642001973500445808e-13 8.817774631025505430e-13 4.529400816738033242e-13
7.812499831578885272e-03 7.812499846019973354e-03 7.812349034944595511e-03 7.812348211501761626e-03 1.153088037609147093e-09 4.718569550809047194e-10 6.864440626384909332e-10 5.765652531795112974e-10 1.666204089618884149e-10 2.962549692899769045e-10 1.022263722997258592e-11 6.602819658618227721e-13 1.600332603582791050e-12 7.996530690736659034e-13
7.812499820987390577e-03 7.812499492320172136e-03 7.812347918113238948e-03 7.812346312754753913e-03 2.447702082586668115e-09 9.771504459394998477e-10 1.432182592776262639e-09 1.085202190312603517e-09 2.797335493584696527e-10 4.973531052445160586e-10 1.578555168644550071e-11 9.976736329833793948e-13 2.407389315817944536e-12 1.163070496921323321e-12
7.812499814740346896e-03 7.812499062254251760e-03 7.812346269952624885e-03 7.812343587535403380e-03 4.418222801594663738e-09 1.724018381710924485e-09 2.543369039502271716e-09 1.745678194287174871e-09 3.925477856832722905e-10 6.978974099388868424e-10 1.991635042324601510e-11 1.224961599953548414e-12 2.906677297724346513e-12 1.340207045632927941e-12
7.812499819669653858e-03 7.812498690802675665e-03 7.812344360995931644e-03 7.812340529108604235e-03 6.791658385448597663e-09 2.589635535318124385e-09 3.843587174577796148e-09 2.388121726329547615e-09 4.486778634736386646e-10 7.976351216230320940e-10 1.945454780928678873e-11 1.150124436219397677e-12 2.578274801527277953e-12 1.104879030998407927e-12
7.812499836541287289e-03 7.812498540333734538e-03 7.812342867626963228e-03 7.812338223696329957e-03 8.770998199078791133e-09 3.264672608722082367e-09 4.871569121144878528e-09 2.769177408961638509e-09 4.069975426300912668e-10 7.234670550496552353e-10 1.372916498195645736e-11 7.682980461335988361e-13 1.334211274175846751e-12 5.266104145852489671e-13
7.812499844218311236e-03 7.812498550624985029e-03 7.812342564980947340e-03 7.812337706375470196e-03 9.284480356680769592e-09 3.391579366265826169e-09 5.070184887145676427e-09 2.882656183351129511e-09 3.547336710690416432e-10 6.305366725051128967e-10 1.154662420183171506e-11 7.017772446811630204e-13 6.870865548176398187e-13 5.878448151397473986e-13
7.812499781849658459e-03 7.812497938502010325e-03 7.812343184217111422e-03 7.812337931984741912e-03 8.187553284667456409e-09 3.083966817157662608e-09 4.539467182508874874e-09 3.660704609143170800e-09 6.855413362771258625e-10 1.218817767411949071e-09 4.055398810831542361e-11 2.754254024186154649e-12 5.100823035562536418e-12 3.800718297404887449e-12
7.812499539571283146e-03 7.812494543140142793e-03 7.812341152959785887e-03 7.812332057382916951e-03 8.841744470361763275e-09 3.960847677671831129e-09 5.566699818414017084e-09 7.988727728025107941e-09 2.269703900840955374e-09 4.035652044942290635e-09 1.530598335048681487e-10 1.015029511803742054e-11 2.274312838665734421e-11 1.439154679112181492e-11
7.812498977478036198e-03 7.812484406984244664e-03 7.812326615005588636e-03 7.812302905420510403e-03 2.180228070163895656e-08 1.051910237351932575e-08 1.469509777326951620e-08 2.154800783639236158e-08 6.441336062768101019e-09 1.145289726045248539e-08 4.183566629119004919e-10 2.688688398449523746e-11 6.410204810582792039e-11 3.741937251586601052e-11
7.812497994380795431e-03 7.812462264526452878e-03 7.812281302555792832e-03 7.812220353796601319e-03 6.797441971956459514e-08 3.112683845546636387e-08 4.428691811001559565e-08 5.250018216563952165e-08 1.458559667171380079e-08 2.593298671185517114e-08 8.923137195569946546e-10 5.580726580343116856e-11 1.368525905275325295e-10 7.596895532207501905e-11
7.812496642031469159e-03 7.812423582450244049e-03 7.812180052545585236e-03 7.812045025095691250e-03 1.780202938069342282e-07 7.735204086169203320e-08 1.116600602934448646e-07 1.089078623714063587e-07 2.722494382585283444e-08 4.840450683178018379e-08 1.565251751831076252e-09 9.571862561908550104e-11 2.374788403926076740e-10 1.267232692541452426e-10
